#latitude	longitude	dummy
45.11326925	-121.7777824	0
45.11036175	-121.7970085	0
45.10648486	-121.7422485	0
45.10454631	-118.4161377	0
45.10357701	-121.7233658	0
45.10317	-108.2221	0
45.10115369	-116.0286713	0
45.099942	-121.7233658	0
45.09897262	-117.6786804	0
45.09291365	-113.8815308	0
45.09048988	-116.9192505	0
45.08709643	-109.3125916	0
45.0858	-71.2839	0
45.0858	-71.2839	0
45.0858	-71.2839	0
45.085	-71.283	0
45.08370277	-109.3400574	0
45.08321795	-109.3805695	0
45.08321795	-121.1160278	0
45.08188466	-122.0508957	0
45.08164224	-122.041111	0
45.08103619	-121.9233513	0
45.07933921	-114.0435791	0
45.07630876	-122.0412827	0
45.075577	-91.072939	0
45.07352061	-109.3943024	0
45.07339938	-121.9585419	0
45.072585	-91.082894	0
45.07206586	-116.9219971	0
45.06915627	-116.166687	0
45.06673149	-115.789032	0
45.063384	-70.381639	0
45.06285163	-110.735321	0
45.05509112	-109.4224548	0
45.05218066	-119.6315002	0
45.0506	-100.2692	0
45.0506	-100.2692	0
45.04975516	-111.829834	0
45.04927005	-115.7313538	0
45.04927005	-121.1132813	0
45.04551029	-122.0648003	0
45.04393355	-109.4272614	0
45.04344839	-111.6691589	0
45.04053733	-116.8107605	0
45.037	-84.1	0
45.036777	-122.0635986	0
45.036	-100.055	0
45.035876	-116.285791	0
45.0354	-100.0541	0
45.0354	-100.0541	0
45.0354	-100.0541	0
45.03471478	-122.0883179	0
45.03386561	-121.7889404	0
45.03324	-110.70486	0
45.03180328	-117.5049591	0
45.03095407	-122.0627403	0
45.03083275	-109.9388123	0
45.02646515	-117.4912262	0
45.02474	-67.1767	0
45.0242	-111.6502	0
45.02404	-83.784185	0
45.02403856	-122.0443726	0
45.01627279	-109.8893738	0
45.01627279	-109.9182129	0
45.012752	-92.675617	0
45.012752	-92.675617	0
44.999763	-120.214655	0
44.9983104	-117.4884796	0
44.99588262	-109.8516083	0
44.995	-71.531	0
44.995	-95.652	0
44.99345473	-117.5063324	0
44.993308	-123.979509	0
44.9914	-122.9632	0
44.99102675	-116.9446564	0
44.99	-122.963	0
44.983	-84.678	0
44.98034238	-113.9666748	0
44.97997811	-118.9125824	0
44.97985668	-117.4836731	0
44.97839955	-113.4173584	0
44.97839955	-114.3450165	0
44.97742812	-116.1941528	0
44.9752	-70.1803	0
44.97451371	-118.2788086	0
44.9732	-69.8218	0
44.97257068	-118.4848022	0
44.971382	-124.012642	0
44.9709	-72.8971	0
44.96832	-73.2492	0
44.9643121	-116.9556427	0
44.9639	-70.7849	0
44.96188288	-111.969223	0
44.9616	-108.2663	0
44.96091116	-118.2705688	0
44.95993943	-115.4566956	0
44.956243	-72.870537	0
44.9554	-73.6796	0
44.955299	-84.663143	0
44.95410868	-116.7338562	0
44.95362275	-116.9714355	0
44.9536	-72.113	0
44.95313683	-115.5047607	0
44.95167902	-109.8035431	0
44.95119308	-113.5794067	0
44.95070713	-117.4047089	0
44.95022118	-114.1321564	0
44.95	-70.668	0
44.94924927	-109.4993591	0
44.94536144	-116.4234924	0
44.942138	-109.58793	0
44.93952921	-115.7286072	0
44.93952921	-118.2540894	0
44.936503	-73.216014	0
44.93418248	-116.9542694	0
44.932	-91.389	0
44.9297	-91.391	0
44.924637	-85.186414	0
44.923965	-116.090022	0
44.92300134	-109.6957397	0
44.92300134	-111.6142273	0
44.92202897	-115.949707	0
44.92094	-67.004525	0
44.92008417	-116.4028931	0
44.92008417	-118.4024048	0
44.91716684	-111.3546753	0
44.91619437	-122.1363831	0
44.914319	-91.900939	0
44.91327684	-124.0068054	0
44.912263	-122.985005	0
44.91035917	-109.7053528	0
44.91035917	-111.6142273	0
44.91035917	-121.9619751	0
44.90841	-73.235018	0
44.9067	-71.4328	0
44.905295	-85.390533	0
44.9035507	-115.4772949	0
44.90063254	-111.6046143	0
44.89948	-86.0202	0
44.899025	-97.10788	0
44.899025	-97.10788	0
44.899025	-97.10788	0
44.89762	-84.2522	0
44.8963	-116.10456	0
44.894514	-85.069294	0
44.890637	-116.087281	0
44.8897	-73.4301	0
44.887663	-85.076088	0
44.886119	-123.960347	0
44.884945	-123.941755	0
44.883	-67.232	0
44.87854	-107.262342	0
44.878	-69.1079	0
44.87630874	-111.3340759	0
44.875608	-106.982436	0
44.875608	-106.982436	0
44.8743624	-121.0569763	0
44.8707	-91.926	0
44.8704695	-115.713501	0
44.86462967	-121.0624695	0
44.861717	-124.038001	0
44.860918	-124.038429	0
44.860892	-72.434202	0
44.86	-75.178	0
44.857527	-83.423101	0
44.8562	-116.0474	0
44.855645	-90.218429	0
44.853483	-85.309385	0
44.8521	-73.798	0
44.8521	-73.798	0
44.85197466	-117.2515869	0
44.851484	-87.427428	0
44.8503	-111.3157	0
44.84759344	-117.2612	0
44.8471	-69.2505	0
44.84515928	-115.7299805	0
44.843656	-124.047465	0
44.84218	-68.91974	0
44.83846481	-121.7841339	0
44.8369	-124.0456	0
44.835949	-108.389091	0
44.835949	-108.389091	0
44.83505642	-121.7896271	0
44.83159	-68.840509	0
44.8296	-124.05786	0
44.8267	-67.0445	0
44.826037	-85.459982	0
44.82044674	-121.8059349	0
44.82032498	-122.1212769	0
44.81886381	-107.8651428	0
44.81886381	-119.7207642	0
44.8159	-107.4842	0
44.8134	-68.87912	0
44.811837	-124.060395	0
44.8091217	-113.5519409	0
44.80905	-106.941906	0
44.808294	-85.997379	0
44.807	-73.139	0
44.807	-73.139	0
44.80473721	-107.8651428	0
44.803763	-111.215863	0
44.8028	-74.2774	0
44.80132683	-111.5592957	0
44.8004742	-121.791687	0
44.79986517	-107.9413605	0
44.797429	-113.821106	0
44.7972	-106.9484	0
44.7972	-106.9484	0
44.7972	-106.9484	0
44.7972	-106.9484	0
44.7972	-106.9484	0
44.7972	-106.9484	0
44.79681994	-121.7803574	0
44.796	-95.572	0
44.79547998	-119.5861816	0
44.79302	-71.163479	0
44.79255634	-111.5551758	0
44.792442	-73.539641	0
44.7922	-117.8044	0
44.79158176	-119.6273804	0
44.79133811	-121.7855072	0
44.78963255	-120.0160217	0
44.7877	-88.8979	0
44.787691	-72.078905	0
44.787022	-91.374499	0
44.78670861	-107.5321198	0
44.78573393	-111.5647888	0
44.7844	-122.1806	0
44.78378452	-111.2242126	0
44.7828	-69.6923	0
44.781	-71.17	0
44.77964181	-121.7813873	0
44.77939811	-121.9894409	0
44.77891071	-122.2998047	0
44.77796	-69.01806	0
44.7779359	-118.6083984	0
44.7779359	-122.0100403	0
44.777336	-69.840629	0
44.77696107	-121.2149048	0
44.7732	-117.7817	0
44.77111176	-122.0697784	0
44.77013681	-122.3629761	0
44.76916185	-115.6997681	0
44.76916185	-118.2691956	0
44.7674	-69.7163	0
44.76526185	-107.4689484	0
44.76331175	-116.8011475	0
44.761128	-92.791619	0
44.76038648	-107.4373627	0
44.75892378	-109.4444275	0
44.75648588	-115.9098816	0
44.7496	-72.1649	0
44.7479	-69.5421	0
44.742945	-84.650406	0
44.74283172	-111.2475586	0
44.74088087	-111.2393188	0
44.7393	-85.078	0
44.737655	-73.442732	0
44.736361	-90.876695	0
44.73210119	-111.2365723	0
44.7311	-116.11284	0
44.7308	-111.1759	0
44.7308	-111.1759	0
44.73063779	-107.4469757	0
44.72917434	-118.1455994	0
44.72888	-116.07644	0
44.726199	-93.473977	0
44.726012	-124.055651	0
44.726	-92.861	0
44.724185	-73.426818	0
44.720495	-84.641311	0
44.71941709	-122.1659088	0
44.7164896	-122.1562958	0
44.7153	-72.5055	0
44.71502579	-122.1061707	0
44.713663	-85.16329	0
44.71356195	-122.12677	0
44.71063416	-109.2837524	0
44.70991	-89.691713	0
44.709193	-85.651177	0
44.70917021	-107.5046539	0
44.708833	-93.589884	0
44.70868222	-111.09375	0
44.70770622	-114.3896484	0
44.70575418	-113.2827759	0
44.70477813	-116.1309814	0
44.70102	-75.49184	0
44.699	-71.613	0
44.69794535	-122.2126007	0
44.697	-73.466	0
44.694249	-73.034219	0
44.691839	-73.108462	0
44.69062362	-107.438736	0
44.69013547	-118.0535889	0
44.6872065	-111.6169739	0
44.6872065	-118.0947876	0
44.68648	-111.25182	0
44.684276	-124.06362	0
44.68232454	-115.5287933	0
44.680085	-68.584888	0
44.67988341	-83.59917641	0
44.67939517	-116.1172485	0
44.67939517	-118.0686951	0
44.678036	-124.061852	0
44.678	-75.493	0
44.67744217	-116.2779236	0
44.675407	-121.23109	0
44.67451255	-114.090271	0
44.66865287	-115.6764221	0
44.6676762	-115.6887817	0
44.667	-83.331	0
44.66474609	-115.6929016	0
44.6639	-111.1042	0
44.663763	-111.106639	0
44.6637	-111.3753	0
44.662352	-111.099506	0
44.65986224	-115.5576324	0
44.65888542	-114.3127441	0
44.658318	-93.707048	0
44.65693173	-104.3048859	0
44.65497798	-114.1534424	0
44.652163	-84.144903	0
44.652096	-88.966399	0
44.650951	-123.061006	0
44.650797	-123.624963	0
44.65034	-70.1496	0
44.6494	-73.1374	0
44.64862783	-121.9551086	0
44.64618527	-115.6764221	0
44.64520822	-118.7141418	0
44.645146	-93.459934	0
44.6422	-104.852	0
44.638	-85.705	0
44.63516198	-84.58206654	0
44.63426	-112.58644	0
44.632659	-123.04977	0
44.632528	-89.635997	0
44.63052	-111.33206	0
44.630415	-68.564714	0
44.6301	-73.2513	0
44.62761852	-84.51258659	0
44.625001	-73.28362	0
44.620137	-99.136155	0
44.620101	-99.136904	0
44.61966	-124.04816	0
44.618416	-86.214768	0
44.613	-87.4632	0
44.609587	-85.908241	0
44.609	-92.4423	0
44.60855698	-115.5130005	0
44.60806814	-121.4456177	0
44.60806814	-121.944809	0
44.6066016	-107.1146393	0
44.605	-71.217	0
44.6027	-68.7719	0
44.6027	-68.7719	0
44.599091	-84.618207	0
44.596666	-73.304598	0
44.59633476	-107.2107697	0
44.59633476	-121.446991	0
44.59584582	-104.4065094	0
44.59584582	-114.3965149	0
44.5935	-107.0156	0
44.591551	-86.099492	0
44.590819	-87.446378	0
44.5884	-107.7728	0
44.587615	-121.176819	0
44.58704415	-84.28908348	0
44.5843	-75.6511	0
44.58313187	-107.2018433	0
44.5826	-71.1929	0
44.582519	-73.472308	0
44.58153	-104.70621	0
44.5806	-68.6654	0
44.57983068	-84.06412125	0
44.577	-73.698	0
44.576821	-106.913463	0
44.575196	-90.733457	0
44.57142	-92.538101	0
44.56992599	-116.2559509	0
44.5695	-68.6931	0
44.569279	-116.679454	0
44.56748012	-107.547226	0
44.5638	-68.417	0
44.5638	-68.417	0
44.56356653	-83.59874725	0
44.563409	-123.153583	0
44.56307731	-84.29509163	0
44.563	-68.414	0
44.56160963	-107.5218201	0
44.559491	-70.451724	0
44.558818	-73.187854	0
44.55769564	-121.618309	0
44.557287	-72.583765	0
44.55720637	-112.6345825	0
44.55378138	-84.14754868	0
44.55231347	-118.3309937	0
44.55231347	-121.620369	0
44.549	-72.609	0
44.54790951	-107.5135803	0
44.545735	-85.67633	0
44.54448397	-118.5932922	0
44.543406	-122.896188	0
44.54277113	-121.6231155	0
44.54228174	-121.6444016	0
44.54154764	-107.2190094	0
44.54056883	-118.3117676	0
44.54007942	-121.640625	0
44.54	-94.729	0
44.5389	-73.1956	0
44.537882	-106.552891	0
44.5375	-109.1752	0
44.537	-109.178	0
44.537	-109.178	0
44.53567453	-114.7947693	0
44.53494035	-121.6262054	0
44.5338	-94.7233	0
44.53284	-69.65578	0
44.531223	-124.073686	0
44.52980083	-116.1076355	0
44.525637	-84.591092	0
44.52490563	-117.2570801	0
44.52490563	-118.2870483	0
44.52313	-92.342874	0
44.52098917	-116.912384	0
44.520939	-116.046042	0
44.51986	-73.426	0
44.51903084	-118.8528442	0
44.517763	-103.86542	0
44.516833	-109.088153	0
44.51658284	-119.9260712	0
44.515132	-109.096755	0
44.514595	-85.401803	0
44.514215	-72.767416	0
44.51315546	-120.3689575	0
44.51266582	-120.5069733	0
44.51239039	-84.13300037	0
44.511737	-109.006145	0
44.511537	-84.689345	0
44.50893	-92.874817	0
44.507	-72	0
44.504574	-87.587699	0
44.502123	-121.176823	0
44.501437	-108.054601	0
44.501	-121.213	0
44.501	-121.213	0
44.50094	-124.08158	0
44.49993369	-115.0282288	0
44.49846442	-121.1469269	0
44.49699511	-121.6571045	0
44.496539	-74.906388	0
44.49552576	-121.1599731	0
44.49258696	-109.9552917	0
44.492421	-108.049606	0
44.49062768	-116.9247437	0
44.49038277	-121.9908142	0
44.4898	-103.8691	0
44.48866833	-109.9772644	0
44.48842341	-121.6564178	0
44.4881	-71.5531	0
44.4875	-68.5125	0
44.48744371	-121.6979599	0
44.48652522	-83.80113602	0
44.48646399	-121.7391586	0
44.485674	-72.356029	0
44.48499438	-121.6564178	0
44.48474944	-109.9333191	0
44.4845	-73.4751	0
44.48376967	-114.5228577	0
44.482779	-86.115356	0
44.4814	-121.5918	0
44.4774008	-114.4425201	0
44.47691086	-111.3615417	0
44.47593096	-109.4526672	0
44.47593096	-116.9151306	0
44.4759	-72.7006	0
44.47397112	-109.437561	0
44.4734	-116.0021	0
44.47201121	-121.6553879	0
44.471647	-103.865219	0
44.4715	-106.5627	0
44.4691	-111.3698	0
44.468205	-71.544154	0
44.46711115	-111.3793945	0
44.46564105	-121.1249542	0
44.4651	-69.9773	0
44.46441594	-121.6560745	0
44.464	-103.82966	0
44.4636	-91.2692	0
44.46338	-68.3618	0
44.463026	-70.392036	0
44.463	-84.675	0
44.463	-84.675	0
44.46184313	-115.3823662	0
44.46123054	-109.6243286	0
44.46110802	-83.7736702	0
44.46025038	-109.654541	0
44.46025038	-111.3423157	0
44.45829001	-109.4815063	0
44.45829001	-119.9240112	0
44.4578	-121.64656	0
44.45779991	-104.3344116	0
44.45743233	-115.3818512	0
44.4573098	-109.513092	0
44.45632958	-120.3401184	0
44.45534933	-114.3759155	0
44.454337	-89.498733	0
44.453827	-96.987451	0
44.453751	-71.870225	0
44.45363387	-121.6567612	0
44.453586	-96.986322	0
44.453	-75.689	0
44.4526	-119.2915	0
44.4526	-119.2915	0
44.452267	-86.123598	0
44.4514282	-109.8495483	0
44.44946754	-111.3917542	0
44.44897736	-104.4332886	0
44.445426	-70.229611	0
44.44186934	-121.7831039	0
44.44162422	-119.9494171	0
44.43966322	-113.5272217	0
44.43770216	-112.2473145	0
44.43770216	-121.6560745	0
44.43462	-124.07334	0
44.434025	-83.62071991	0
44.43377985	-111.3972473	0
44.4324	-115.9763	0
44.4324	-115.9763	0
44.429755	-71.965219	0
44.429563	-68.973099	0
44.4294	-100.2879	0
44.4294	-100.2879	0
44.4294	-100.2879	0
44.42887658	-115.4319763	0
44.42772	-121.24454	0
44.42691516	-111.971283	0
44.42642479	-115.3097534	0
44.424392	-69.014773	0
44.4239729	-121.7285156	0
44.422863	-84.548397	0
44.421789	-90.725699	0
44.421363	-84.023616	0
44.4210305	-121.7319489	0
44.42054008	-120.5852509	0
44.4202	-103.3807	0
44.4202	-103.3807	0
44.4202	-103.3807	0
44.41906881	-111.386261	0
44.418634	-119.113207	0
44.4185	-69.6393	0
44.41833316	-121.7563248	0
44.417171	-90.954481	0
44.416667	-68.361211	0
44.4156357	-115.5308533	0
44.413436	-124.01792	0
44.413237	-124.007587	0
44.41322	-88.25708	0
44.413137	-124.006289	0
44.412937	-124.003907	0
44.41269288	-107.3872375	0
44.412137	-85.395292	0
44.4096	-124.0331	0
44.40876888	-119.9219513	0
44.40774	-71.0905	0
44.40729732	-122.2819519	0
44.406312	-115.999559	0
44.405805	-123.940594	0
44.405618	-89.793619	0
44.40435407	-107.3954773	0
44.40435407	-119.7743225	0
44.404234	-123.939795	0
44.40386352	-122.0680618	0
44.40337296	-122.3822021	0
44.40263711	-122.0069504	0
44.40239183	-107.3858643	0
44.40239183	-113.2800293	0
44.40042952	-113.3706665	0
44.399	-71.163	0
44.39846714	-112.6895142	0
44.39699532	-120.418396	0
44.39601408	-120.6827545	0
44.39454219	-114.2385864	0
44.39356091	-119.8931122	0
44.393101	-99.986801	0
44.3924	-71.4465	0
44.3924	-71.4465	0
44.392151	-73.220884	0
44.39128	-83.344444	0
44.3874	-73.8117	0
44.3871822	-114.7055054	0
44.3833	-100.5686	0
44.38276576	-122.2050476	0
44.37982128	-124.0933228	0
44.379698	-75.853755	0
44.37785822	-121.8782043	0
44.37564969	-121.8812943	0
44.373	-122.687	0
44.37295026	-111.5538025	0
44.371549	-69.15555	0
44.37147779	-121.9928741	0
44.3706	-69.2017	0
44.36853275	-114.7322845	0
44.36607843	-115.7842255	0
44.363663	-83.975007	0
44.36362401	-121.609726	0
44.363336	-73.835912	0
44.3616604	-115.0659943	0
44.36116949	-123.7252808	0
44.360337	-121.138473	0
44.35920579	-115.8206177	0
44.35920579	-123.6730957	0
44.359	-68.2476	0
44.359	-68.2476	0
44.35816256	-85.80983162	0
44.35773298	-115.2225494	0
44.3571	-68.3446	0
44.356561	-89.143499	0
44.355611	-95.919086	0
44.35527821	-114.2852783	0
44.354337	-106.68806	0
44.35331432	-123.8433838	0
44.35184136	-118.7052155	0
44.35182	-89.5077	0
44.34987736	-121.999054	0
44.34938634	-118.7072754	0
44.346356	-117.256994	0
44.346354	-83.662913	0
44.34594915	-118.7072754	0
44.345086	-104.753143	0
44.345	-93.071	0
44.344476	-116.1831665	0
44.34349388	-118.2019043	0
44.341512	-100.279439	0
44.341103	-89.109637	0
44.34103852	-114.7158051	0
44.34103852	-115.6537628	0
44.34054743	-121.6433716	0
44.34	-72.776	0
44.33936	-103.4613	0
44.33858305	-115.7979584	0
44.33809194	-118.2190704	0
44.337398	-68.322295	0
44.33692555	-83.66457939	0
44.3366186	-116.1763	0
44.33563635	-113.3789063	0
44.33514522	-118.2108307	0
44.3336718	-113.2965088	0
44.3336718	-116.199646	0
44.33318065	-118.2396698	0
44.333	-83.482	0
44.333	-89.118	0
44.33219835	-115.6496429	0
44.33195277	-122.0471191	0
44.331751	-93.373198	0
44.331	-103.7087	0
44.33023368	-118.2300568	0
44.32876014	-114.7261047	0
44.32483052	-116.1776733	0
44.3243393	-119.7228241	0
44.32274	-71.83418	0
44.32188313	-106.9464111	0
44.32	-69.0447	0
44.32	-69.047	0
44.32	-75.988	0
44.319463	-97.430253	0
44.3192	-121.5766	0
44.3192	-121.5766	0
44.318	-75.936	0
44.318	-75.936	0
44.318	-75.936	0
44.317481	-83.582352	0
44.317	-69.9694	0
44.31500531	-118.1140137	0
44.3140227	-115.2294159	0
44.31254875	-121.6316986	0
44.31107477	-115.6455231	0
44.308031	-76.00338	0
44.30716	-68.20507	0
44.30566984	-115.064621	0
44.3034	-120.735	0
44.303	-120.733	0
44.303	-120.733	0
44.3022	-90.1219	0
44.301993	-93.417025	0
44.30026441	-114.7171783	0
44.2983	-103.6805	0
44.2983	-103.6805	0
44.2983	-103.6805	0
44.2983	-103.6805	0
44.29829868	-114.3264771	0
44.29731579	-115.0488281	0
44.2965	-101.3499	0
44.296337	-117.052133	0
44.295389	-120.847286	0
44.29436702	-123.4451294	0
44.294322	-94.459437	0
44.29240109	-120.1190186	0
44.291137	-121.172049	0
44.289437	-71.672391	0
44.2879775	-106.9814301	0
44.2865029	-106.9333649	0
44.285105	-86.243031	0
44.284819	-86.312868	0
44.28453671	-115.6599426	0
44.284191	-121.529937	0
44.28257045	-124.0988159	0
44.28242	-86.159789	0
44.2823	-92.5333	0
44.282112	-68.352451	0
44.2821	-90.8057	0
44.28158729	-118.4065247	0
44.281367	-72.782611	0
44.280718	-73.223678	0
44.280229	-123.065039	0
44.27912933	-118.5479736	0
44.278591	-124.110631	0
44.278504	-89.098795	0
44.27765451	-115.8769226	0
44.2768	-68.3232	0
44.27667127	-115.0254822	0
44.27617965	-121.7690277	0
44.2757	-70.0335	0
44.27372147	-121.6220856	0
44.27362	-92.44756	0
44.27331	-91.879107	0
44.271356	-116.94457	0
44.2712	-83.5289	0
44.270574	-89.873991	0
44.27034	-72.14484	0
44.2703	-72.4931	0
44.2695	-114.8336	0
44.26929647	-114.7892761	0
44.2681	-114.8803	0
44.2678214	-114.8558807	0
44.2674	-70.2518	0
44.26536287	-118.3721924	0
44.264457	-88.89263	0
44.26437943	-114.8284149	0
44.263689	-104.95041	0
44.26241249	-118.5328674	0
44.26192075	-114.727478	0
44.26192075	-115.0041962	0
44.261429	-115.8844757	0
44.26093725	-114.7055054	0
44.2589702	-109.4931793	0
44.25847843	-107.2224426	0
44.25823254	-86.07908249	0
44.25798665	-111.268158	0
44.2552	-71.3779	0
44.2552	-71.3779	0
44.2552	-71.3779	0
44.2552	-71.3779	0
44.25405229	-114.8723602	0
44.253952	-93.394091	0
44.25382	-70.28764	0
44.25331457	-122.0423126	0
44.252937	-85.942245	0
44.2507	-107.5897	0
44.250647	-71.85087	0
44.25011767	-111.4810181	0
44.24962582	-115.0618744	0
44.249473	-121.48704	0
44.248894	-85.459598	0
44.24815026	-115.0502014	0
44.24815026	-115.3193665	0
44.24519902	-116.114502	0
44.242	-73.94148	0
44.2417	-103.343	0
44.2412638	-115.2301025	0
44.24071	-68.30604	0
44.23929609	-114.510498	0
44.239	-72.23	0
44.239	-72.23	0
44.2377	-68.3422	0
44.2374	-93.4406	0
44.23732832	-107.2299957	0
44.23683636	-115.0632477	0
44.23634441	-119.0409851	0
44.2357	-69.2714	0
44.2357	-69.2714	0
44.2347	-68.341	0
44.23388456	-115.2101898	0
44.23290059	-85.50367355	0
44.2319166	-121.8706512	0
44.231128	-70.337701	0
44.2309326	-118.3921051	0
44.227424	-117.035436	0
44.227	-76.095	0
44.227	-76.095	0
44.227	-76.095	0
44.226939	-72.619919	0
44.226939	-72.619919	0
44.225483	-85.960523	0
44.225215	-69.050357	0
44.221935	-93.569291	0
44.221097	-76.124986	0
44.22	-93.57	0
44.2181	-74.3097	0
44.21518634	-115.0110626	0
44.21370991	-118.8452911	0
44.211725	-87.515081	0
44.20663484	-85.932827	0
44.20503515	-85.79481125	0
44.204431	-121.226124	0
44.20288164	-116.1282349	0
44.20091265	-122.2661591	0
44.19992813	-118.5761261	0
44.1992	-73.4593	0
44.19894359	-122.2551727	0
44.19845132	-121.8864441	0
44.19677	-93.814361	0
44.196	-71.724	0
44.19598988	-107.2135162	0
44.19574374	-86.00938797	0
44.194738	-85.76386	0
44.19303603	-107.243042	0
44.19303603	-124.1001892	0
44.19057437	-115.9524536	0
44.18712787	-122.0800781	0
44.1866355	-118.5630798	0
44.186374	-85.799276	0
44.185	-70.9145	0
44.1847	-70.7395	0
44.18121913	-107.2272491	0
44.17986495	-85.65731049	0
44.17678718	-107.2210693	0
44.176437	-84.150755	0
44.176372	-122.188512	0
44.175	-88.279	0
44.174567	-90.918733	0
44.17432484	-114.9073792	0
44.1742	-69.1051	0
44.1742	-69.1051	0
44.173064	-92.568188	0
44.17284739	-122.0429993	0
44.17235489	-122.1748352	0
44.1713699	-111.3217163	0
44.16989237	-106.9251251	0
44.16939985	-120.838623	0
44.16841481	-113.1591797	0
44.168387	-69.465448	0
44.16662937	-85.93377113	0
44.16644466	-107.2135162	0
44.1663	-71.9733	0
44.16545957	-115.9648132	0
44.16496701	-118.8789368	0
44.16348933	-107.2615814	0
44.16348933	-116.133728	0
44.16299676	-114.913559	0
44.1608	-107.12854	0
44.16053384	-120.8317566	0
44.158671	-72.497934	0
44.15836	-108.87258	0
44.15807083	-122.2654724	0
44.15757821	-121.6296387	0
44.15610034	-114.9066925	0
44.153503	-75.314384	0
44.15314448	-122.1370697	0
44.149832	-85.6878	0
44.14920312	-106.9656372	0
44.149006	-94.094266	0
44.14871043	-120.8276367	0
44.14809456	-86.03136063	0
44.148	-91.975	0
44.148	-91.975	0
44.148	-91.975	0
44.14673963	-114.9169922	0
44.14222	-85.9216	0
44.14181234	-114.9128723	0
44.14181234	-120.8207703	0
44.14	-91.671	0
44.13836299	-114.9266052	0
44.13787021	-122.2373199	0
44.136965	-70.679335	0
44.136963	-123.05007	0
44.13688464	-115.3427124	0
44.13688464	-120.8345032	0
44.13540625	-114.9156189	0
44.13294218	-111.2860107	0
44.13207974	-85.99668503	0
44.1301	-89.597991	0
44.12850661	-114.9169922	0
44.1281	-73.3046	0
44.1281	-73.3046	0
44.12702801	-120.8029175	0
44.12505648	-120.819397	0
44.124085	-89.807608	0
44.124	-76.296	0
44.12111324	-116.124115	0
44.120936	-69.284547	0
44.1197	-85.4443	0
44.1185	-69.8253	0
44.11618381	-120.7946777	0
44.115	-70.5062	0
44.1147049	-86.42669678	0
44.1127	-72.5465	0
44.112099	-72.856056	0
44.112099	-72.856056	0
44.11174698	-121.6255188	0
44.109	-110.6852	0
44.10829587	-113.9893341	0
44.10730981	-121.6262054	0
44.105343	-72.076407	0
44.1046	-71.187	0
44.1046	-71.187	0
44.10336538	-121.6213989	0
44.1023	-101.782	0
44.0986	-70.6991	0
44.09843447	-115.5940247	0
44.098	-69.4786	0
44.098	-71.256	0
44.09744824	-109.0544128	0
44.09547573	-115.453949	0
44.095415	-93.063123	0
44.0939963	-121.6262054	0
44.093049	-104.131188	0
44.089379	-103.188512	0
44.087232	-121.308703	0
44.08672	-115.95132	0
44.08659862	-122.2249603	0
44.0838	-69.1787	0
44.083	-95.631	0
44.07772017	-112.8762817	0
44.0762403	-120.3030396	0
44.075747	-106.9882965	0
44.07278713	-115.605011	0
44.0722	-71.6411	0
44.0704	-93.5168	0
44.0689	-93.2271	0
44.0689	-93.2271	0
44.06884039	-115.5363464	0
44.06834703	-122.2277069	0
44.06785367	-119.6150208	0
44.067364	-103.166012	0
44.064019	-85.453473	0
44.06390661	-112.8529358	0
44.0623	-84.0357	0
44.06088446	-85.84991455	0
44.05988	-91.67062	0
44.05831	-103.294962	0
44.05502476	-107.3858643	0
44.0540378	-115.8631897	0
44.052163	-121.302236	0
44.050663	-94.41854	0
44.050237	-83.861299	0
44.04910278	-107.3927307	0
44.049	-90.071	0
44.04811573	-114.3978882	0
44.048	-70.3844	0
44.04642	-71.1498	0
44.045849	-103.771634	0
44.0455	-70.3876	0
44.042841	-70.344333	0
44.041132	-123.028786	0
44.04071231	-122.2077942	0
44.039402	-103.245843	0
44.037163	-90.503506	0
44.03577618	-108.9919281	0
44.035	-111.3485	0
44.0345	-71.1262	0
44.034	-107.45092	0
44.032575	-124.126774	0
44.03182698	-108.9768219	0
44.03182698	-121.685257	0
44.031476	-84.80736	0
44.03052	-121.310914	0
44.0286	-91.6436	0
44.028475	-92.487408	0
44.02689011	-120.3387451	0
44.0263964	-121.7532349	0
44.02614954	-68.6525774	0
44.026	-76.254	0
44.025863	-83.823788	0
44.02392779	-122.1817017	0
44.023	-91.445	0
44.02294032	-121.7271423	0
44.022	-124.079	0
44.022	-124.079	0
44.022	-124.079	0
44.0212	-71.6944	0
44.02	-91.644	0
44.018847	-86.11554	0
44.01355851	-114.0257263	0
44.012137	-70.969801	0
44.010482	-83.050504	0
44.00916	-96.31779	0
44.008128	-121.289313	0
44.007843	-88.56269	0
44.0071	-95.7552	0
44.0066	-73.1683	0
44.00565688	-120.3888702	0
44.003505	-103.25273	0
44.00314	-71.67538	0
44.001863	-83.108262	0
44.0018	-110.68985	0
44.001105	-89.812375	0
44.00036	-76.0534	0
44	-71.857	0
43.9995	-97.1268	0
43.99923604	-121.780014	0
43.998	-97.128	0
43.996355	-123.001916	0
43.9945	-102.2401	0
43.994249	-102.245708	0
43.993141	-85.097331	0
43.9887	-103.7357	0
43.985553	-117.23689	0
43.98534	-72.846611	0
43.98534	-72.846611	0
43.98488	-103.708572	0
43.97799291	-121.8067932	0
43.9775	-71.6855	0
43.9772	-90.7884	0
43.9769	-92.4843	0
43.97502815	-122.171402	0
43.97403986	-122.6568604	0
43.974	-86.431	0
43.9739	-69.6861	0
43.973835	-103.305736	0
43.973751	-73.033836	0
43.973751	-73.033836	0
